instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,month_name,month_year,season_label,weather_label,weekday_label,day_type,temp_celsius,atemp_celsius,humidity_percent,windspeed_kmh,casual_share,registered_share,demand_segment
8344,2011-12-19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,7.38,10.605,74.0,7.0015,0.020942408376963352,0.9790575916230366,High
8345,2011-12-19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8,389,397,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,8.200000000000001,9.85,75.0,12.998000000000001,0.020151133501259445,0.9798488664987406,Very High
8346,2011-12-19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,9.02,10.605,69.0,15.001299999999999,0.09289617486338798,0.907103825136612,High
8347,2011-12-19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96,108,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,9.84,11.365,67.0,12.998000000000001,0.1111111111111111,0.8888888888888888,Medium
8348,2011-12-19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,10.66,12.120000000000001,65.0,16.997899999999998,0.1732283464566929,0.8267716535433071,Medium
8349,2011-12-19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,12.299999999999999,13.635,61.0,22.0028,0.09219858156028368,0.9078014184397163,Medium
8350,2011-12-19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,142,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,13.940000000000001,15.15,49.0,22.0028,0.1056338028169014,0.8943661971830986,Medium
8351,2011-12-19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,14.76,17.424999999999997,46.0,15.001299999999999,0.21897810218978103,0.781021897810219,Medium
8352,2011-12-19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,15.58,19.695,46.0,11.0014,0.1509433962264151,0.8490566037735849,High
8353,2011-12-19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,16.400000000000002,20.455000000000002,40.0,16.997899999999998,0.09134615384615384,0.9086538461538461,High
8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362,378,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,15.58,19.695,46.0,12.998000000000001,0.042328042328042326,0.9576719576719577,Very High
8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,14.76,17.424999999999997,50.0,12.998000000000001,0.031073446327683617,0.9689265536723164,Very High
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Monday,Working Day,14.76,17.424999999999997,53.0,11.0014,0.06772908366533864,0.9322709163346613,High
8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,16.400000000000002,20.455000000000002,40.0,11.0014,0.043689320388349516,0.9563106796116505,High
8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Monday,Working Day,14.76,17.424999999999997,53.0,8.9981,0.11811023622047244,0.8818897637795275,Medium
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Monday,Working Day,14.76,17.424999999999997,56.99999999999999,11.0014,0.11214953271028037,0.8878504672897196,Medium
8360,2011-12-19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Monday,Working Day,14.76,17.424999999999997,53.0,11.0014,0.16666666666666666,0.8333333333333334,Medium
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,14.76,18.18,56.99999999999999,7.0015,0.0,1.0,Low
8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,6,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,14.76,18.94,53.0,0.0,0.0,1.0,Low
8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,11,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,13.940000000000001,18.18,61.0,0.0,0.09090909090909091,0.9090909090909091,Low
8364,2011-12-20,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0.0,1,1,2,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,13.940000000000001,18.18,61.0,0.0,0.5,0.5,Low
8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.18,53.0,7.0015,0.0,1.0,Low
8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,15,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.94,56.99999999999999,0.0,0.0,1.0,Low
8367,2011-12-20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,72,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.94,56.99999999999999,0.0,0.013888888888888888,0.9861111111111112,Medium
8368,2011-12-20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,268,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.94,62.0,0.0,0.026119402985074626,0.9738805970149254,High
8369,2011-12-20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,17.22,21.21,54.0,6.0032,0.023148148148148147,0.9768518518518519,Very High
8370,2011-12-20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.0,14,245,259,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.94,66.0,0.0,0.05405405405405406,0.9459459459459459,High
8371,2011-12-20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,17.22,21.21,57.99999999999999,12.998000000000001,0.15503875968992248,0.8449612403100775,Medium
8372,2011-12-20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,16.400000000000002,20.455000000000002,62.0,11.0014,0.10077519379844961,0.8992248062015504,Medium
8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,18.04,21.97,54.0,8.9981,0.09142857142857143,0.9085714285714286,High
8374,2011-12-20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,18.04,21.97,54.0,8.9981,0.09944751381215469,0.9005524861878453,High
8375,2011-12-20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,18.04,21.97,57.99999999999999,7.0015,0.07971014492753623,0.9202898550724637,Medium
8376,2011-12-20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.0,15,139,154,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,18.04,21.97,54.0,0.0,0.09740259740259741,0.9025974025974026,High
8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,238,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,18.04,21.97,54.0,0.0,0.08403361344537816,0.9159663865546218,High
8378,2011-12-20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,16.400000000000002,20.455000000000002,62.0,11.0014,0.03248259860788863,0.9675174013921114,Very High
8379,2011-12-20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,15.58,19.695,66.0,12.998000000000001,0.06326034063260341,0.9367396593673966,Very High
8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,15.58,19.695,66.0,0.0,0.026785714285714284,0.9732142857142857,High
8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,14.76,18.94,66.0,0.0,0.02040816326530612,0.9795918367346939,High
8382,2011-12-20,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143,2011,12,Dec,2011-12,Winter,Clear / Partly Cloudy,Tuesday,Working Day,14.76,18.18,66.0,6.0032,0.027972027972027972,0.972027972027972,High
8383,2011-12-20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0.0,3,104,107,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,14.76,18.94,66.0,0.0,0.028037383177570093,0.9719626168224299,Medium
8384,2011-12-20,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0.0,13,40,53,2011,12,Dec,2011-12,Winter,Mist / Cloudy,Tuesday,Working Day,15.58,19.695,62.0,0.0,0.24528301886792453,0.7547169811320755,Medium
8385,2011-12-21,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,13.940000000000001,16.665,71.0,8.9981,0.28,0.72,Low
8386,2011-12-21,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.18,66.0,7.0015,0.09090909090909091,0.9090909090909091,Low
8387,2011-12-21,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0.0,0,4,4,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.94,71.0,0.0,0.0,1.0,Low
8388,2011-12-21,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.94,71.0,0.0,0.0,1.0,Low
8389,2011-12-21,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.94,71.0,0.0,0.0,1.0,Low
8390,2011-12-21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,15.58,19.695,82.0,7.0015,0.0,1.0,Low
8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.94,87.0,0.0,0.013157894736842105,0.9868421052631579,Medium
8392,2011-12-21,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,14.76,18.18,87.0,7.0015,0.021834061135371178,0.9781659388646288,High
8393,2011-12-21,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,405,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Wednesday,Working Day,14.76,18.94,93.0,0.0,0.02962962962962963,0.9703703703703703,Very High
8394,2011-12-21,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,16.400000000000002,20.455000000000002,87.0,15.001299999999999,0.05982905982905983,0.9401709401709402,High
8395,2011-12-21,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,19.68,23.485,82.0,27.999299999999998,0.06741573033707865,0.9325842696629213,Medium
8396,2011-12-21,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,19.68,23.485,82.0,27.999299999999998,0.05357142857142857,0.9464285714285714,Medium
8397,2011-12-21,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Wednesday,Working Day,18.86,22.725,88.0,26.0027,0.04918032786885246,0.9508196721311475,Medium
8398,2011-12-21,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Wednesday,Working Day,18.04,21.97,94.0,19.999499999999998,0.05172413793103448,0.9482758620689655,Medium
8399,2011-12-21,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,19.68,23.485,88.0,23.9994,0.21568627450980393,0.7843137254901961,Medium
8400,2011-12-21,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,19.68,23.485,88.0,26.0027,0.06557377049180328,0.9344262295081968,Medium
8401,2011-12-21,1,0,12,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6,95,101,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Wednesday,Working Day,18.04,21.97,100.0,22.0028,0.0594059405940594,0.9405940594059405,Medium
8402,2011-12-21,1,0,12,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3,226,229,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Wednesday,Working Day,18.04,21.97,100.0,22.0028,0.013100436681222707,0.9868995633187773,High
8403,2011-12-21,1,0,12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278,280,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,18.04,21.97,100.0,19.999499999999998,0.007142857142857143,0.9928571428571429,High
8404,2011-12-21,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,20.5,24.240000000000002,94.0,22.0028,0.0430622009569378,0.9569377990430622,High
8405,2011-12-21,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Wednesday,Working Day,20.5,24.240000000000002,94.0,23.9994,0.029940119760479042,0.9700598802395209,High
8406,2011-12-21,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Wednesday,Working Day,20.5,24.240000000000002,88.0,19.0012,0.07317073170731707,0.926829268292683,Medium
8407,2011-12-21,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Wednesday,Working Day,20.5,24.240000000000002,88.0,16.997899999999998,0.02857142857142857,0.9714285714285714,Medium
8408,2011-12-21,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Wednesday,Working Day,20.5,24.240000000000002,88.0,12.998000000000001,0.0,1.0,Medium
8409,2011-12-22,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,20.5,24.240000000000002,82.0,7.0015,0.1111111111111111,0.8888888888888888,Low
8410,2011-12-22,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,18.04,21.97,94.0,6.0032,0.0,1.0,Low
8411,2011-12-22,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,19.68,23.485,82.0,7.0015,0.09090909090909091,0.9090909090909091,Low
8412,2011-12-22,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,18.04,21.97,67.0,11.0014,0.0,1.0,Low
8413,2011-12-22,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,15.58,19.695,82.0,8.9981,0.0,1.0,Low
8414,2011-12-22,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,16,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,15.58,19.695,82.0,0.0,0.0625,0.9375,Low
8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,14.76,18.94,87.0,0.0,0.015625,0.984375,Medium
8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Thursday,Working Day,13.940000000000001,18.18,93.0,0.0,0.021505376344086023,0.978494623655914,High
8417,2011-12-22,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,14.76,18.94,87.0,0.0,0.029154518950437316,0.9708454810495627,Very High
8418,2011-12-22,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,15.58,19.695,87.0,6.0032,0.043859649122807015,0.956140350877193,High
8419,2011-12-22,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,16.400000000000002,20.455000000000002,82.0,6.0032,0.09219858156028368,0.9078014184397163,Medium
8420,2011-12-22,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.04,21.97,77.0,0.0,0.06896551724137931,0.9310344827586207,High
8421,2011-12-22,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,202,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,19.68,23.485,55.00000000000001,0.0,0.10891089108910891,0.8910891089108911,High
8422,2011-12-22,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,188,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.86,22.725,63.0,0.0,0.11170212765957446,0.8882978723404256,High
8423,2011-12-22,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,159,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.86,22.725,63.0,0.0,0.14465408805031446,0.8553459119496856,High
8424,2011-12-22,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,214,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,19.68,23.485,59.0,0.0,0.1308411214953271,0.8691588785046729,High
8425,2011-12-22,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,256,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.86,22.725,63.0,0.0,0.1171875,0.8828125,High
8426,2011-12-22,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.04,21.97,67.0,11.0014,0.06741573033707865,0.9325842696629213,Very High
8427,2011-12-22,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.04,21.97,62.0,6.0032,0.03819444444444445,0.9618055555555556,Very High
8428,2011-12-22,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,142,2011,12,Dec,2011-12,Spring,Mist / Cloudy,Thursday,Working Day,18.04,21.97,62.0,0.0,0.08450704225352113,0.9154929577464789,Medium
8429,2011-12-22,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Thursday,Working Day,17.22,21.21,71.0,0.0,0.0,1.0,Low
8430,2011-12-22,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Thursday,Working Day,17.22,21.21,71.0,0.0,0.11764705882352941,0.8823529411764706,Low
8431,2011-12-22,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Thursday,Working Day,14.76,18.18,93.0,7.0015,0.0,1.0,Low
8432,2011-12-22,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10,11,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Thursday,Working Day,16.400000000000002,20.455000000000002,87.0,0.0,0.09090909090909091,0.9090909090909091,Low
8433,2011-12-23,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Friday,Working Day,16.400000000000002,20.455000000000002,87.0,12.998000000000001,0.2222222222222222,0.7777777777777778,Low
8434,2011-12-23,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194,1,11,12,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Friday,Working Day,16.400000000000002,20.455000000000002,87.0,12.998000000000001,0.08333333333333333,0.9166666666666666,Low
8435,2011-12-23,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Friday,Working Day,15.58,19.695,94.0,8.9981,0.07692307692307693,0.9230769230769231,Low
8436,2011-12-23,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Friday,Working Day,15.58,19.695,94.0,8.9981,0.0,1.0,Low
8437,2011-12-23,1,0,12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2,2011,12,Dec,2011-12,Spring,Light Snow / Light Rain,Friday,Working Day,15.58,19.695,94.0,19.0012,0.0,1.0,Low
8438,2011-12-23,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,14.76,17.424999999999997,93.0,12.998000000000001,0.0,1.0,Low
8439,2011-12-23,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,15.58,19.695,82.0,16.997899999999998,0.0,1.0,Low
8440,2011-12-23,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,15.58,19.695,82.0,15.001299999999999,0.043478260869565216,0.9565217391304348,Medium
8441,2011-12-23,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,76.0,16.997899999999998,0.04945054945054945,0.9505494505494505,High
8442,2011-12-23,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,66.0,19.999499999999998,0.02564102564102564,0.9743589743589743,High
8443,2011-12-23,1,0,12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,62.0,23.9994,0.07692307692307693,0.9230769230769231,Medium
8444,2011-12-23,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,57.99999999999999,30.002599999999997,0.14942528735632185,0.8505747126436781,High
8445,2011-12-23,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,54.0,35.0008,0.08235294117647059,0.9176470588235294,High
8446,2011-12-23,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,50.0,31.0009,0.08762886597938144,0.9123711340206185,High
8447,2011-12-23,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,16.400000000000002,20.455000000000002,54.0,27.999299999999998,0.115,0.885,High
8448,2011-12-23,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,15.58,19.695,54.0,23.9994,0.059113300492610835,0.9408866995073891,High
8449,2011-12-23,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,15.58,19.695,50.0,19.999499999999998,0.08287292817679558,0.9171270718232044,High
8450,2011-12-23,1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,14.76,17.424999999999997,53.0,15.001299999999999,0.07857142857142857,0.9214285714285714,Medium
8451,2011-12-23,1,0,12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95,2011,12,Dec,2011-12,Spring,Clear / Partly Cloudy,Friday,Working Day,14.76,16.665,50.0,16.997899999999998,0.042105263157894736,0.9578947368421052,Medium
